277 31.872 242.069
278 31.872 248.276
279 31.872 254.483
280 31.872 260.69
281 31.872 266.897
282 31.872 273.103
283 31.872 279.31
284 31.872 285.517
285 31.872 291.724
286 31.872 297.931
287 31.872 304.138
288 31.872 310.345
289 31.872 316.552
290 31.872 322.759
291 31.872 328.966
292 31.872 335.172
293 31.872 341.379
294 31.872 347.586
295 31.872 353.793
296 35.033 0
297 35.033 5.71429
298 35.033 11.4286
299 35.033 17.1429
300 35.033 22.8571
301 35.033 28.5714
302 35.033 34.2857
303 35.033 40
304 35.033 45.7143
305 35.033 51.4286
306 35.033 57.1429
307 35.033 62.8571
308 35.033 68.5714
309 35.033 74.2857
310 35.033 80
311 35.033 85.7143
312 35.033 91.4286
313 35.033 97.1429
314 35.033 102.857
315 35.033 108.571
316 35.033 114.286
317 35.033 120
318 35.033 125.714
319 35.033 131.429
320 35.033 137.143
321 35.033 142.857
322 35.033 148.571
323 35.033 154.286
324 35.033 160
325 35.033 165.714
326 35.033 171.429
327 35.033 177.143
328 35.033 182.857
329 35.033 188.571
330 35.033 194.286
331 35.033 200
332 35.033 205.714
333 35.033 211.429
334 35.033 217.143
335 35.033 222.857
336 35.033 228.571
337 35.033 234.286
338 35.033 240
339 35.033 245.714
340 35.033 251.429
341 35.033 257.143
342 35.033 262.857
343 35.033 268.571
344 35.033 274.286
345 35.033 280
346 35.033 285.714
347 35.033 291.429
348 35.033 297.143
349 35.033 302.857
350 35.033 308.571
351 35.033 314.286
352 35.033 320
353 35.033 325.714
354 35.033 331.429
355 35.033 337.143
356 35.033 342.857
357 35.033 348.571
358 35.033 354.286
359 38.19 0
360 38.19 5.29412
361 38.19 10.5882
362 38.19 15.8824
363 38.19 21.1765
364 38.19 26.4706
365 38.19 31.7647
366 38.19 37.0588
367 38.19 42.3529
368 38.19 47.6471
369 38.19 52.9412
370 38.19 58.2353
371 38.19 63.5294
372 38.19 68.8235
373 38.19 74.1176
374 38.19 79.4118
375 38.19 84.7059
376 38.19 90
377 38.19 95.2941
378 38.19 100.588
379 38.19 105.882
380 38.19 111.176
381 38.19 116.471
382 38.19 121.765
383 38.19 127.059
384 38.19 132.353
385 38.19 137.647
386 38.19 142.941
387 38.19 148.235
388 38.19 153.529
389 38.19 158.824
390 38.19 164.118
391 38.19 169.412
392 38.19 174.706
393 38.19 180
394 38.19 185.294
395 38.19 190.588
396 38.19 195.882
397 38.19 201.176
398 38.19 206.471
399 38.19 211.765
400 38.19 217.059
401 38.19 222.353
402 38.19 227.647
403 38.19 232.941
404 38.19 238.235
405 38.19 243.529
406 38.19 248.824
407 38.19 254.118
408 38.19 259.412
409 38.19 264.706
410 38.19 270
411 38.19 275.294
412 38.19 280.588
413 38.19 285.882
414 38.19 291.176
415 38.19 296.471
416 38.19 301.765
417 38.19 307.059
418 38.19 312.353
419 38.19 317.647
420 38.19 322.941
421 38.19 328.235
422 38.19 333.529
423 38.19 338.824
424 38.19 344.118
425 38.19 349.412
426 38.19 354.706
427 41.344 0
428 41.344 4.93151
429 41.344 9.86301
430 41.344 14.7945
431 41.344 19.726
432 41.344 24.6575
433 41.344 29.589
434 41.344 34.5205
435 41.344 39.4521
436 41.344 44.3836
437 41.344 49.3151
438 41.344 54.2466
439 41.344 59.1781
440 41.344 64.1096
441 41.344 69.0411
442 41.344 73.9726
443 41.344 78.9041
444 41.344 83.8356
445 41.344 88.7671
446 41.344 93.6986
447 41.344 98.6301
448 41.344 103.562
449 41.344 108.493
450 41.344 113.425
451 41.344 118.356
452 41.344 123.288
453 41.344 128.219
454 41.344 133.151
455 41.344 138.082
456 41.344 143.014
457 41.344 147.945
458 41.344 152.877
459 41.344 157.808
460 41.344 162.74
461 41.344 167.671
462 41.344 172.603
463 41.344 177.534
464 41.344 182.466
465 41.344 187.397
466 41.344 192.329
467 41.344 197.26
468 41.344 202.192
469 41.344 207.123
470 41.344 212.055
471 41.344 216.986
472 41.344 221.918
473 41.344 226.849
474 41.344 231.781
475 41.344 236.712
476 41.344 241.644
477 41.344 246.575
478 41.344 251.507
479 41.344 256.438
480 41.344 261.37
481 41.344 266.301
482 41.344 271.233
483 41.344 276.164
484 41.344 281.096
485 41.344 286.027
486 41.344 290.959
487 41.344 295.89
488 41.344 300.822
489 41.344 305.753
490 41.344 310.685
491 41.344 315.616
492 41.344 320.548
493 41.344 325.479
494 41.344 330.411
495 41.344 335.342
496 41.344 340.274
497 41.344 345.205
498 41.344 350.137
499 41.344 355.068
500 44.496 0
501 44.496 4.61538
502 44.496 9.23077
503 44.496 13.8462
504 44.496 18.4615
505 44.496 23.0769
506 44.496 27.6923
507 44.496 32.3077
508 44.496 36.9231
509 44.496 41.5385
510 44.496 46.1538
511 44.496 50.7692
512 44.496 55.3846
513 44.496 60
514 44.496 64.6154
515 44.496 69.2308
516 44.496 73.8462
517 44.496 78.4615
518 44.496 83.0769
519 44.496 87.6923
520 44.496 92.3077
521 44.496 96.9231
522 44.496 101.538
523 44.496 106.154
524 44.496 110.769
525 44.496 115.385
526 44.496 120
527 44.496 124.615
528 44.496 129.231
529 44.496 133.846
530 44.496 138.462
531 44.496 143.077
532 44.496 147.692
533 44.496 152.308
534 44.496 156.923
535 44.496 161.538
536 44.496 166.154
537 44.496 170.769
538 44.496 175.385
539 44.496 180
540 44.496 184.615
541 44.496 189.231
542 44.496 193.846
543 44.496 198.462
544 44.496 203.077
545 44.496 207.692
546 44.496 212.308
547 44.496 216.923
548 44.496 221.538
549 44.496 226.154
550 44.496 230.769
551 44.496 235.385
552 44.496 240
553 44.496 244.615
554 44.496 249.231
555 44.496 253.846
556 44.496 258.462
557 44.496 263.077
558 44.496 267.692
559 44.496 272.308
560 44.496 276.923
561 44.496 281.538
562 44.496 286.154
563 44.496 290.769
564 44.496 295.385
565 44.496 300
566 44.496 304.615
567 44.496 309.231
568 44.496 313.846
569 44.496 318.462
570 44.496 323.077
571 44.496 327.692
572 44.496 332.308
573 44.496 336.923
574 44.496 341.538
575 44.496 346.154
576 44.496 350.769
577 44.496 355.385
578 47.645 0
579 47.645 4.39024
580 47.645 8.78049
581 47.645 13.1707
582 47.645 17.561
583 47.645 21.9512
584 47.645 26.3415
585 47.645 30.7317
586 47.645 35.122
587 47.645 39.5122
588 47.645 43.9024
589 47.645 48.2927
590 47.645 52.6829
591 47.645 57.0732
592 47.645 61.4634
593 47.645 65.8537
594 47.645 70.2439
595 47.645 74.6341
596 47.645 79.0244
597 47.645 83.4146
598 47.645 87.8049
599 47.645 92.1951
600 47.645 96.5854
601 47.645 100.976
602 47.645 105.366
603 47.645 109.756
604 47.645 114.146
605 47.645 118.537
606 47.645 122.927
607 47.645 127.317
608 47.645 131.707
609 47.645 136.098
610 47.645 140.488
611 47.645 144.878
612 47.645 149.268
613 47.645 153.659
614 47.645 158.049
615 47.645 162.439
616 47.645 166.829
617 47.645 171.22
618 47.645 175.61
619 47.645 180
620 47.645 184.39
621 47.645 188.78
622 47.645 193.171
623 47.645 197.561
624 47.645 201.951
625 47.645 206.341
626 47.645 210.732
627 47.645 215.122
628 47.645 219.512
629 47.645 223.902
630 47.645 228.293
631 47.645 232.683
632 47.645 237.073
633 47.645 241.463
634 47.645 245.854
635 47.645 250.244
636 47.645 254.634
637 47.645 259.024
638 47.645 263.415
639 47.645 267.805
640 47.645 272.195
641 47.645 276.585
642 47.645 280.976
643 47.645 285.366
644 47.645 289.756
645 47.645 294.146
646 47.645 298.537
647 47.645 302.927
648 47.645 307.317
649 47.645 311.707
650 47.645 316.098
651 47.645 320.488
652 47.645 324.878
653 47.645 329.268
654 47.645 333.659
655 47.645 338.049
656 47.645 342.439
657 47.645 346.829
658 47.645 351.22
659 47.645 355.61
660 50.792 0
661 50.792 4.13793
662 50.792 8.27586
663 50.792 12.4138
664 50.792 16.5517
665 50.792 20.6897
666 50.792 24.8276
667 50.792 28.9655
668 50.792 33.1034
669 50.792 37.2414
670 50.792 41.3793
671 50.792 45.5172
672 50.792 49.6552
673 50.792 53.7931
674 50.792 57.931
675 50.792 62.069
676 50.792 66.2069
677 50.792 70.3448
678 50.792 74.4828
679 50.792 78.6207
680 50.792 82.7586
681 50.792 86.8966
682 50.792 91.0345
683 50.792 95.1724
684 50.792 99.3103
685 50.792 103.448
686 50.792 107.586
687 50.792 111.724
688 50.792 115.862
689 50.792 120
690 50.792 124.138
691 50.792 128.276
692 50.792 132.414
693 50.792 136.552
694 50.792 140.69
695 50.792 144.828
696 50.792 148.966
697 50.792 153.103
698 50.792 157.241
699 50.792 161.379
700 50.792 165.517
701 50.792 169.655
702 50.792 173.793
703 50.792 177.931
704 50.792 182.069
705 50.792 186.207
706 50.792 190.345
707 50.792 194.483
708 50.792 198.621
709 50.792 202.759
710 50.792 206.897
711 50.792 211.034
712 50.792 215.172
713 50.792 219.31
714 50.792 223.448
715 50.792 227.586
716 50.792 231.724
717 50.792 235.862
718 50.792 240
719 50.792 244.138
720 50.792 248.276
721 50.792 252.414
722 50.792 256.552
723 50.792 260.69
724 50.792 264.828
725 50.792 268.966
726 50.792 273.103
727 50.792 277.241
728 50.792 281.379
729 50.792 285.517
730 50.792 289.655
731 50.792 293.793
732 50.792 297.931
733 50.792 302.069
734 50.792 306.207
735 50.792 310.345
736 50.792 314.483
737 50.792 318.621
738 50.792 322.759
739 50.792 326.897
740 50.792 331.034
741 50.792 335.172
742 50.792 339.31
743 50.792 343.448
744 50.792 347.586
745 50.792 351.724
746 50.792 355.862
747 53.937 0
748 53.937 3.95604
749 53.937 7.91209
750 53.937 11.8681
751 53.937 15.8242
752 53.937 19.7802
753 53.937 23.7363
754 53.937 27.6923
755 53.937 31.6484
756 53.937 35.6044
757 53.937 39.5604
758 53.937 43.5165
759 53.937 47.4725
760 53.937 51.4286
761 53.937 55.3846
762 53.937 59.3407
763 53.937 63.2967
764 53.937 67.2527
765 53.937 71.2088
766 53.937 75.1648
767 53.937 79.1209
768 53.937 83.0769
769 53.937 87.033
770 53.937 90.989
771 53.937 94.9451
772 53.937 98.9011
773 53.937 102.857
774 53.937 106.813
775 53.937 110.769
776 53.937 114.725
777 53.937 118.681
778 53.937 122.637
779 53.937 126.593
780 53.937 130.549
781 53.937 134.505
782 53.937 138.462
783 53.937 142.418
784 53.937 146.374
785 53.937 150.33
786 53.937 154.286
787 53.937 158.242
788 53.937 162.198
789 53.937 166.154
790 53.937 170.11
791 53.937 174.066
792 53.937 178.022
793 53.937 181.978
794 53.937 185.934
795 53.937 189.89
796 53.937 193.846
797 53.937 197.802
798 53.937 201.758
799 53.937 205.714
800 53.937 209.67
801 53.937 213.626
802 53.937 217.582
803 53.937 221.538
804 53.937 225.495
805 53.937 229.451
806 53.937 233.407
807 53.937 237.363
808 53.937 241.319
809 53.937 245.275
810 53.937 249.231
811 53.937 253.187
812 53.937 257.143
813 53.937 261.099
814 53.937 265.055
815 53.937 269.011
816 53.937 272.967
817 53.937 276.923
818 53.937 280.879
819 53.937 284.835
820 53.937 288.791
821 53.937 292.747
822 53.937 296.703
823 53.937 300.659
824 53.937 304.615
825 53.937 308.571
826 53.937 312.527
827 53.937 316.484
828 53.937 320.44
829 53.937 324.396
830 53.937 328.352
831 53.937 332.308
832 53.937 336.264
833 53.937 340.22
834 53.937 344.176
835 53.937 348.132
836 53.937 352.088
837 53.937 356.044
838 57.08 0
839 57.08 3.82979
840 57.08 7.65957
841 57.08 11.4894
842 57.08 15.3191
843 57.08 19.1489
844 57.08 22.9787
845 57.08 26.8085
846 57.08 30.6383
847 57.08 34.4681
848 57.08 38.2979
849 57.08 42.1277
850 57.08 45.9574
851 57.08 49.7872
852 57.08 53.617
853 57.08 57.4468
854 57.08 61.2766
855 57.08 65.1064
856 57.08 68.9362
857 57.08 72.766
858 57.08 76.5957
859 57.08 80.4255
860 57.08 84.2553
861 57.08 88.0851
862 57.08 91.9149
863 57.08 95.7447
864 57.08 99.5745
865 57.08 103.404
866 57.08 107.234
867 57.08 111.064
868 57.08 114.894
869 57.08 118.723
870 57.08 122.553
871 57.08 126.383
872 57.08 130.213
873 57.08 134.043
874 57.08 137.872
875 57.08 141.702
876 57.08 145.532
877 57.08 149.362
878 57.08 153.191
879 57.08 157.021
880 57.08 160.851
881 57.08 164.681
882 57.08 168.511
883 57.08 172.34
884 57.08 176.17
885 57.08 180
886 57.08 183.83
887 57.08 187.66
888 57.08 191.489
889 57.08 195.319
890 57.08 199.149
891 57.08 202.979
892 57.08 206.809
893 57.08 210.638
894 57.08 214.468
895 57.08 218.298
896 57.08 222.128
897 57.08 225.957
898 57.08 229.787
899 57.08 233.617
900 57.08 237.447
901 57.08 241.277
902 57.08 245.106
903 57.08 248.936
904 57.08 252.766
905 57.08 256.596
906 57.08 260.426
907 57.08 264.255
908 57.08 268.085
909 57.08 271.915
910 57.08 275.745
911 57.08 279.574
912 57.08 283.404
913 57.08 287.234
914 57.08 291.064
915 57.08 294.894
916 57.08 298.723
917 57.08 302.553
918 57.08 306.383
919 57.08 310.213
920 57.08 314.043
921 57.08 317.872
922 57.08 321.702
923 57.08 325.532
924 57.08 329.362
925 57.08 333.191
926 57.08 337.021
927 57.08 340.851
928 57.08 344.681
929 57.08 348.511
930 57.08 352.34
931 57.08 356.17
932 60.222 0
933 60.222 3.67347
934 60.222 7.34694
935 60.222 11.0204
936 60.222 14.6939
937 60.222 18.3673
938 60.222 22.0408
939 60.222 25.7143
940 60.222 29.3878
941 60.222 33.0612
942 60.222 36.7347
943 60.222 40.4082
944 60.222 44.0816
945 60.222 47.7551
946 60.222 51.4286
947 60.222 55.102
948 60.222 58.7755
949 60.222 62.449
950 60.222 66.1224
951 60.222 69.7959
952 60.222 73.4694
953 60.222 77.1429
954 60.222 80.8163
955 60.222 84.4898
956 60.222 88.1633
957 60.222 91.8367
958 60.222 95.5102
959 60.222 99.1837
960 60.222 102.857
961 60.222 106.531
962 60.222 110.204
963 60.222 113.878
964 60.222 117.551
965 60.222 121.224
966 60.222 124.898
967 60.222 128.571
968 60.222 132.245
969 60.222 135.918
970 60.222 139.592
971 60.222 143.265
972 60.222 146.939
973 60.222 150.612
974 60.222 154.286
975 60.222 157.959
976 60.222 161.633
977 60.222 165.306
978 60.222 168.98
979 60.222 172.653
980 60.222 176.327
981 60.222 180
982 60.222 183.673
983 60.222 187.347
984 60.222 191.02
985 60.222 194.694
986 60.222 198.367
987 60.222 202.041
988 60.222 205.714
989 60.222 209.388
990 60.222 213.061
991 60.222 216.735
992 60.222 220.408
993 60.222 224.082
994 60.222 227.755
995 60.222 231.429
996 60.222 235.102
997 60.222 238.776
998 60.222 242.449
999 60.222 246.122
1000 60.222 249.796
1001 60.222 253.469
1002 60.222 257.143
1003 60.222 260.816
1004 60.222 264.49
1005 60.222 268.163
1006 60.222 271.837
1007 60.222 275.51
1008 60.222 279.184
1009 60.222 282.857
1010 60.222 286.531
1011 60.222 290.204
1012 60.222 293.878
1013 60.222 297.551
1014 60.222 301.224
1015 60.222 304.898
1016 60.222 308.571
1017 60.222 312.245
1018 60.222 315.918
1019 60.222 319.592
1020 60.222 323.265
1021 60.222 326.939
1022 60.222 330.612
1023 60.222 334.286
1024 60.222 337.959
1025 60.222 341.633
1026 60.222 345.306
1027 60.222 348.98
1028 60.222 352.653
1029 60.222 356.327
1030 63.362 0
1031 63.362 3.56436
1032 63.362 7.12871
1033 63.362 10.6931
1034 63.362 14.2574
1035 63.362 17.8218
1036 63.362 21.3861
1037 63.362 24.9505
1038 63.362 28.5149
1039 63.362 32.0792
1040 63.362 35.6436
1041 63.362 39.2079
1042 63.362 42.7723
1043 63.362 46.3366
1044 63.362 49.901
1045 63.362 53.4653
1046 63.362 57.0297
1047 63.362 60.5941
1048 63.362 64.1584
1049 63.362 67.7228
1050 63.362 71.2871
1051 63.362 74.8515
1052 63.362 78.4158
1053 63.362 81.9802
1054 63.362 85.5446
1055 63.362 89.1089
1056 63.362 92.6733
1057 63.362 96.2376
1058 63.362 99.802
1059 63.362 103.366
1060 63.362 106.931
1061 63.362 110.495
1062 63.362 114.059
1063 63.362 117.624
1064 63.362 121.188
1065 63.362 124.752
1066 63.362 128.317
1067 63.362 131.881
1068 63.362 135.446
1069 63.362 139.01
1070 63.362 142.574
1071 63.362 146.139
1072 63.362 149.703
1073 63.362 153.267
1074 63.362 156.832
1075 63.362 160.396
1076 63.362 163.96
1077 63.362 167.525
1078 63.362 171.089
1079 63.362 174.653
1080 63.362 178.218
1081 63.362 181.782
1082 63.362 185.347
1083 63.362 188.911
1084 63.362 192.475
1085 63.362 196.04
1086 63.362 199.604
1087 63.362 203.168
1088 63.362 206.733
1089 63.362 210.297
1090 63.362 213.861
1091 63.362 217.426
1092 63.362 220.99
1093 63.362 224.554
1094 63.362 228.119
1095 63.362 231.683
1096 63.362 235.248
1097 63.362 238.812
1098 63.362 242.376
1099 63.362 245.941
1100 63.362 249.505
1101 63.362 253.069
1102 63.362 256.634
1103 63.362 260.198
1104 63.362 263.762
1105 63.362 267.327
1106 63.362 270.891
1107 63.362 274.455
1108 63.362 278.02
1109 63.362 281.584
1110 63.362 285.149
1111 63.362 288.713
1112 63.362 292.277
1113 63.362 295.842
1114 63.362 299.406
1115 63.362 302.97
1116 63.362 306.535
1117 63.362 310.099
1118 63.362 313.663
1119 63.362 317.228
1120 63.362 320.792
1121 63.362 324.356
1122 63.362 327.921
1123 63.362 331.485
1124 63.362 335.05
1125 63.362 338.614
1126 63.362 342.178
1127 63.362 345.743
1128 63.362 349.307
1129 63.362 352.871
1130 63.362 356.436
1131 66.501 0
1132 66.501 3.46154
1133 66.501 6.92308
1134 66.501 10.3846
1135 66.501 13.8462
1136 66.501 17.3077
1137 66.501 20.7692
1138 66.501 24.2308
1139 66.501 27.6923
1140 66.501 31.1538
1141 66.501 34.6154
1142 66.501 38.0769
1143 66.501 41.5385
1144 66.501 45
1145 66.501 48.4615
1146 66.501 51.9231
1147 66.501 55.3846
1148 66.501 58.8462
1149 66.501 62.3077
1150 66.501 65.7692
1151 66.501 69.2308
1152 66.501 72.6923
1153 66.501 76.1538
1154 66.501 79.6154
1155 66.501 83.0769
1156 66.501 86.5385
1157 66.501 90
1158 66.501 93.4615
1159 66.501 96.9231
1160 66.501 100.385
1161 66.501 103.846
1162 66.501 107.308
1163 66.501 110.769
1164 66.501 114.231
1165 66.501 117.692
1166 66.501 121.154
1167 66.501 124.615
1168 66.501 128.077
1169 66.501 131.538
1170 66.501 135
1171 66.501 138.462
1172 66.501 141.923
1173 66.501 145.385
1174 66.501 148.846
1175 66.501 152.308
1176 66.501 155.769
1177 66.501 159.231
1178 66.501 162.692
1179 66.501 166.154
1180 66.501 169.615
1181 66.501 173.077
1182 66.501 176.538
1183 66.501 180
1184 66.501 183.462
1185 66.501 186.923
1186 66.501 190.385
1187 66.501 193.846
1188 66.501 197.308
1189 66.501 200.769
1190 66.501 204.231
1191 66.501 207.692
1192 66.501 211.154
1193 66.501 214.615
1194 66.501 218.077
1195 66.501 221.538
1196 66.501 225
1197 66.501 228.462
1198 66.501 231.923
1199 66.501 235.385
1200 66.501 238.846
1201 66.501 242.308
1202 66.501 245.769
1203 66.501 249.231
1204 66.501 252.692
1205 66.501 256.154
1206 66.501 259.615
1207 66.501 263.077
1208 66.501 266.538
1209 66.501 270
1210 66.501 273.462
1211 66.501 276.923
1212 66.501 280.385
1213 66.501 283.846
1214 66.501 287.308
1215 66.501 290.769
1216 66.501 294.231
1217 66.501 297.692
1218 66.501 301.154
1219 66.501 304.615
1220 66.501 308.077
1221 66.501 311.538
1222 66.501 315
1223 66.501 318.462
1224 66.501 321.923
1225 66.501 325.385
1226 66.501 328.846
1227 66.501 332.308
1228 66.501 335.769
1229 66.501 339.231
1230 66.501 342.692
1231 66.501 346.154
1232 66.501 349.615
1233 66.501 353.077
1234 66.501 356.538
1235 69.638 0
1236 69.638 3.39623
1237 69.638 6.79245
1238 69.638 10.1887
1239 69.638 13.5849
1240 69.638 16.9811
1241 69.638 20.3774
1242 69.638 23.7736
1243 69.638 27.1698
1244 69.638 30.566
1245 69.638 33.9623
1246 69.638 37.3585
1247 69.638 40.7547
1248 69.638 44.1509
1249 69.638 47.5472
1250 69.638 50.9434
1251 69.638 54.3396
1252 69.638 57.7358
1253 69.638 61.1321
1254 69.638 64.5283
1255 69.638 67.9245
1256 69.638 71.3208
1257 69.638 74.717
1258 69.638 78.1132
1259 69.638 81.5094
1260 69.638 84.9057
1261 69.638 88.3019
1262 69.638 91.6981
1263 69.638 95.0943
1264 69.638 98.4906
1265 69.638 101.887
1266 69.638 105.283
1267 69.638 108.679
1268 69.638 112.075
1269 69.638 115.472
1270 69.638 118.868
1271 69.638 122.264
1272 69.638 125.66
1273 69.638 129.057
1274 69.638 132.453
1275 69.638 135.849
1276 69.638 139.245
1277 69.638 142.642
1278 69.638 146.038
1279 69.638 149.434
1280 69.638 152.83
1281 69.638 156.226
1282 69.638 159.623
1283 69.638 163.019
1284 69.638 166.415
1285 69.638 169.811
1286 69.638 173.208
1287 69.638 176.604
1288 69.638 180
1289 69.638 183.396
1290 69.638 186.792
1291 69.638 190.189
1292 69.638 193.585
1293 69.638 196.981
1294 69.638 200.377
1295 69.638 203.774
1296 69.638 207.17
1297 69.638 210.566
1298 69.638 213.962
1299 69.638 217.358
1300 69.638 220.755
1301 69.638 224.151
1302 69.638 227.547
1303 69.638 230.943
1304 69.638 234.34
1305 69.638 237.736
1306 69.638 241.132
1307 69.638 244.528
1308 69.638 247.925
1309 69.638 251.321
1310 69.638 254.717
1311 69.638 258.113
1312 69.638 261.509
1313 69.638 264.906
1314 69.638 268.302
1315 69.638 271.698
1316 69.638 275.094
1317 69.638 278.491
1318 69.638 281.887
1319 69.638 285.283
1320 69.638 288.679
1321 69.638 292.075
1322 69.638 295.472
1323 69.638 298.868
1324 69.638 302.264
1325 69.638 305.66
1326 69.638 309.057
1327 69.638 312.453
1328 69.638 315.849
1329 69.638 319.245
1330 69.638 322.642
1331 69.638 326.038
1332 69.638 329.434
1333 69.638 332.83
1334 69.638 336.226
1335 69.638 339.623
1336 69.638 343.019
1337 69.638 346.415
1338 69.638 349.811
1339 69.638 353.208
1340 69.638 356.604
1341 72.774 0
1342 72.774 3.33333
1343 72.774 6.66667
1344 72.774 10
1345 72.774 13.3333
1346 72.774 16.6667
1347 72.774 20
1348 72.774 23.3333
1349 72.774 26.6667
1350 72.774 30
1351 72.774 33.3333
1352 72.774 36.6667
